================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: CUDA
Date: 2026-01-05 18:38:45
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 2000
Number of steps: 200
Total execution time: 1.0160 seconds
Average time per step: 0.0050 seconds
Min time per step: 0.0040 seconds
Max time per step: 0.0090 seconds
Throughput: 393700.79 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
803      -2.7258      -3.3635      -1.0289      2.6197       -0.9636      -0.3331      0.9381    
804      0.1519       -0.2607      -0.4869      -1.8627      13.3006      3.4433       0.3360    
805      1.7147       -4.0786      3.4511       7.8744       -6.0405      4.5989       0.2769    
806      -2.4678      -3.9429      -2.7020      -11.5214     -17.4633     -7.3089      0.6505    
807      -0.1713      1.2263       -0.6004      -2.8062      6.5982       3.4721       0.6049    
808      1.0434       0.1020       -0.0821      -5.0360      -4.6599      6.0851       0.6626    
809      -4.3756      -5.6009      -7.5391      0.3495       -2.5884      -9.1924      0.8054    
810      -2.2532      5.9313       4.8111       -4.8312      15.8361      12.6759      0.1862    
811      2.2551       3.9719       4.4694       5.0463       10.4364      11.6097      0.5808    
812      -4.1254      -3.6185      1.0070       -16.6386     -13.1998     2.2279       0.8479    
813      -0.4711      -7.4084      7.3037       -1.5811      -7.8327      -0.6336      0.6542    
814      0.4661       -0.4919      -0.6513      2.2313       -3.9662      16.5929      0.1392    
815      0.4000       2.4629       -0.1425      1.3949       -0.4664      -0.3053      0.9195    
816      -2.6027      -3.2060      -5.5713      -7.7638      -6.0401      -12.6461     0.6796    
817      -3.8012      -2.0597      4.3482       -4.8110      0.4823       9.1533       0.8698    
818      -12.2664     -1.8368      9.3462       -4.2529      0.8587       5.3128       0.4721    
819      -4.5232      -3.1370      2.0469       -13.5229     -11.3497     8.9612       0.7096    
820      2.6503       -2.2852      -4.9443      2.8854       0.4817       -6.4363      0.2953    
821      -5.8495      -2.3573      1.1223       -18.8335     -5.9893      2.0756       0.5077    
822      -2.9958      -5.4134      9.8079       -1.7700      1.1549       4.6775       0.9489    
823      2.1441       6.4645       -2.7154      2.1138       8.4285       -1.9786      0.9473    
824      3.1000       0.9041       -9.0205      6.9183       -1.6853      -14.6452     0.8903    
825      0.8505       -0.4853      -0.0954      1.9255       -5.2125      0.7370       0.7291    
826      3.6440       -1.2596      -0.8193      0.8251       3.8604       3.7311       0.8632    
827      -1.1381      -0.0836      -0.6401      4.9737       9.8944       -3.7072      0.8500    
828      5.9208       2.6889       6.8476       15.3920      7.6470       17.0147      0.8422    
829      1.8645       -0.2082      -2.6133      4.6012       -2.0235      6.9691       0.5815    
830      1.4951       2.2524       1.3792       -3.2934      19.6740      -0.4338      0.9191    
831      -13.3494     10.2260      18.8953      -11.1503     9.0546       2.8675       0.8582    
832      -15.9903     -14.5311     -2.7682      -1.6750      -5.1194      -4.1960      0.8386    
833      -3.8078      3.9410       -0.4253      10.3521      3.4480       3.2779       0.6339    
834      -0.4817      -2.1835      -0.9541      -4.7425      -3.4554      -7.7037      0.3754    
835      0.3470       -0.3906      -0.4851      -1.1616      -14.5943     -5.3720      0.8235    
836      -40.4555     10.0850      1.4883       -21.4094     11.4102      2.0014       0.5397    
837      0.4909       -0.4387      0.2203       2.9202       -2.5917      5.0981       0.4910    
838      -7.7233      -5.4888      1.5111       -1.5244      -2.5873      -6.3515      0.1114    
839      -1.1882      22.8130      10.0989      -6.8809      9.3355       10.1005      0.3283    
840      2.2166       4.1443       4.6978       3.6566       13.4254      16.2691      0.3626    
841      -0.4109      0.1320       -2.2533      1.4050       2.0000       1.4856       0.9557    
842      -2.8852      -2.9798      2.7972       -14.0514     -0.5775      5.2874       0.2241    
843      0.6314       -0.3129      0.8196       6.7319       1.3605       2.0643       0.4346    
844      0.6015       0.2511       -0.9165      -6.7513      4.8884       2.4612       0.8189    
845      -6.3499      -1.0528      -3.6186      -11.6931     -0.0553      -6.8614      0.4632    
846      5.1704       9.4957       -3.9897      11.9086      6.5927       -12.3375     0.1169    
847      7.1530       9.7921       -0.3809      12.1748      17.6515      -0.8520      0.3089    
848      -4.4733      -3.3446      -5.6017      -7.6986      -3.5983      -10.2431     0.3932    
849      1.3959       1.4547       -0.9591      15.1030      8.5735       -19.2409     0.1585    
850      0.8626       -6.0390      -3.5588      6.3439       -7.7287      -4.1446      0.4873    
851      3.0853       2.2546       -6.0931      5.3381       4.6639       -11.3691     0.6202    
852      2.6079       0.0648       1.0030       -11.4814     -11.6137     -10.9640     0.5944    
853      -0.4113      3.9512       -0.1289      -2.9413      -0.7198      3.0243       0.9388    
854      -17.5317     2.0178       9.8790       -2.5518      6.2557       -0.4816      0.7758    
855      -1.0000      1.9961       -3.4232      -10.4967     -2.2494      -3.5845      0.8571    
856      0.4157       0.9561       -0.9956      6.4104       18.1455      -2.0267      0.2645    
857      -3.1184      -1.3507      -2.9352      -7.4700      -14.7995     -6.3035      0.5327    
858      -5.8751      1.3124       4.1645       -16.9257     0.8354       12.1601      0.4819    
859      2.8649       5.0196       1.0566       4.1546       18.3861      0.9303       0.6621    
860      -4.8983      7.1964       -12.0545     2.1130       -3.0419      0.0982       0.3815    
861      -7.2852      4.6238       0.6855       1.1242       -8.3444      4.3506       0.9381    
862      2.9927       -6.8640      3.3700       3.9680       -11.5838     3.8994       0.6102    
863      -3.0580      -1.2051      -1.3765      -2.8915      4.2779       3.4342       0.4291    
864      -8.6471      4.7171       -5.1070      6.1869       5.5125       -7.4645      0.5366    
865      0.0404       -2.8140      -0.9138      -2.0744      -10.5260     -1.5109      0.9915    
866      0.3514       -0.8414      -1.2031      1.4555       -2.2444      4.1785       0.1526    
867      9.3032       1.5498       -3.2891      9.0702       -6.1158      8.3081       0.4613    
868      6.1657       3.9707       2.6074       19.5944      10.9848      4.0202       0.2253    
869      -0.0767      -0.2124      0.2308       9.9335       13.8631      -8.1742      0.5885    
870      1.9979       1.0428       0.8881       0.8611       0.3821       -0.6168      0.9689    
871      1.8420       1.2983       -4.3523      2.5915       6.5497       -13.8208     0.2362    
872      0.7851       -3.6894      -0.4484      4.1747       2.6564       -0.2332      0.5314    
873      -3.7982      -2.5552      -3.4349      -8.9510      8.5260       3.5246       0.3302    
874      -1.7721      2.3788       1.6704       4.5995       2.0653       -4.5113      0.6728    
875      0.5301       0.6384       1.0703       -16.5544     18.2387      6.3873       0.6752    
876      5.4253       -2.2188      4.4018       7.1172       -3.1935      4.8769       0.4429    
877      -4.5739      1.4071       -3.0297      -18.6791     -0.8807      -10.4895     0.6147    
878      5.5425       3.1245       -5.8087      9.4504       3.3891       -10.3582     0.3846    
879      -24.5440     7.8251       47.0734      -18.0304     10.3464      22.5421      0.1632    
880      0.9705       -5.2398      7.5155       1.6503       -7.9236      15.3562      0.4806    
881      -7.7219      1.6519       1.3686       -16.3040     3.8834       1.4840       0.1474    
882      -0.1094      1.1918       -0.1865      -5.3077      8.3826       8.6421       0.6585    
883      0.6159       -0.3102      1.0300       -0.7680      -1.5853      7.3680       0.7172    
884      -3.5457      -1.4635      -5.9034      -8.7088      -3.3387      -15.9339     0.6770    
885      -2.7310      -3.0959      0.7723       7.1387       -12.3033     5.7792       0.5914    
886      -0.9692      -0.9677      -4.4408      -5.6657      3.9194       -14.0309     0.7444    
887      -0.2174      -0.0752      0.1045       1.4719       3.1822       -7.1740      0.6489    
888      -4.5897      3.4585       0.3881       -8.1150      5.9037       -1.3588      0.1862    
889      -0.5143      0.0215       -1.2085      4.0495       -2.4818      -2.2315      0.2290    
890      -3.1916      -0.2807      -2.0993      2.2598       7.3261       -16.2735     0.5943    
891      -6.4519      -6.8463      -1.5954      2.2149       -8.7925      -5.5441      0.9190    
892      6.7344       -1.7773      -3.5613      3.3232       12.5308      -5.6161      0.8633    
893      0.5801       2.0483       0.7623       3.4054       -1.7913      -7.3565      0.4585    
894      -0.2191      0.3613       -0.0408      -14.4303     4.6829       6.3351       0.9714    
895      2.1705       -0.7954      3.4153       1.7671       3.1672       0.0300       0.6300    
896      3.9691       1.0029       6.8357       -1.0068      7.3910       -2.3811      0.4936    
897      5.8702       1.0166       2.4989       6.6938       -0.3934      0.7454       0.7949    
898      1.0200       1.1963       0.1311       -0.0298      20.7279      3.3414       0.1721    
899      -5.7993      -4.0364      0.8780       -11.5934     -10.2311     -0.5491      0.7547    
900      -0.9196      -0.9855      -1.2269      -10.3416     3.0514       2.0499       0.5096    
901      -0.3310      0.3701       -0.9724      -14.7035     0.6724       -9.0934      0.7994    
902      4.2165       -2.4315      -3.0591      -1.1461      4.0526       8.6165       0.7203    
903      -3.5626      -3.4472      1.2263       -3.1059      -4.1387      4.3839       0.5464    
904      -1.2538      5.1989       4.6538       0.1679       11.1887      8.2101       0.3771    
905      5.0568       -2.6568      4.5892       6.6448       -2.2073      8.3106       0.8077    
906      0.1808       -1.5076      -0.7303      -2.5934      -0.6629      -3.7323      0.2425    
907      1.1755       3.1910       -5.4442      -0.7420      3.4562       -5.6414      0.3286    
908      -3.4049      -5.1054      1.6484       -2.9507      -4.6454      2.6241       0.7874    
909      17.4310      -6.1334      3.5211       10.3401      -13.2886     -0.0957      0.9801    
910      3.1190       5.4189       2.4766       8.8559       18.6084      6.7316       0.5846    
911      -2.5919      -3.2438      5.1819       -3.3427      -1.6588      10.0973      0.5102    
912      3.7330       4.1275       1.1467       11.2164      17.8422      2.1567       0.4379    
913      2.8286       -0.6471      -4.3304      1.9844       -7.7929      -14.8338     0.4443    
914      -0.8815      -38.1199     13.9135      -4.1014      -17.3213     12.8636      0.3780    
915      0.4848       0.0817       0.3172       3.9545       -4.3416      -4.9694      0.6243    
916      -3.3768      -3.2008      -3.9821      -5.5500      -5.3184      -8.9170      0.4366    
917      5.1192       0.5318       1.0390       6.6436       -7.8872      4.7074       0.5532    
918      -3.1336      3.2346       0.6472       1.2828       8.5744       4.7361       0.6163    
919      -0.7519      1.0280       -1.6443      -17.9081     12.2909      -13.3867     0.8359    
920      -1.0808      -2.2503      -1.1693      -6.2020      -3.0354      9.0845       0.2148    
921      24.0166      -1.2312      19.6987      17.1859      4.4144       6.8105       0.5300    
922      -0.6045      -1.0299      -1.5529      -3.8209      -0.8445      0.8846       0.1497    
923      -1.9978      -4.8498      -1.2410      13.3392      -2.1342      -8.4566      0.7168    
924      -1.5906      -4.2981      3.2006       -2.7459      -5.0232      6.3970       0.7820    
925      2.7108       -3.8588      0.3430       2.2379       1.1006       4.9366       0.3220    
926      -3.4609      -3.5065      -2.6968      -11.7244     -11.3659     -5.7859      0.7589    
927      0.4836       -0.7011      -1.6111      -11.4663     -7.2560      -7.7271      0.4340    
928      -0.6350      -0.8144      0.4265       -7.3910      2.9718       6.6574       0.1072    
